Customer_Age,Gender,Dependent_count,Marital_Status,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown
48,1,1,1,0,37,3,3,2,33096.071339710594,78,0.9958041503319162,9150,79,0.930401499104353,0.002183599957851903,False,False,False,False,False,True,False,False,True,False,False
57,1,1,1,0,47,1,3,3,15248.725962987395,0,0.8230117642390227,554,11,0.7828535285316662,0.0,False,True,False,False,False,False,False,True,False,False,False
36,0,4,1,0,26,3,2,6,3605.408734024731,1650,0.92949762664421,3307,51,0.49965771993738817,0.46620522996512553,False,False,False,False,True,True,True,True,False,False,False
55,0,2,1,0,40,3,3,2,2517.8894314442528,1028,0.7117440496909578,2738,43,0.3939413855662835,0.40895444051536395,False,False,False,False,True,False,False,True,False,True,False
48,0,2,2,0,33,2,2,2,1901.363673912291,1416,0.36926516455287883,2228,43,0.5853787179965694,0.7449621488521031,False,False,False,False,True,False,True,False,False,False,False
52,1,2,1,0,42,3,3,2,11617.26138073571,2515,0.45782938118061756,1638,42,0.4823465481607256,0.21686930963214512,False,True,True,False,False,False,False,False,True,False,False
53,0,4,2,0,38,2,2,1,1777.6778789716802,0,0.8580432779528577,2653,41,0.3279880020613881,0.0,False,True,False,False,False,False,True,False,False,True,False
34,0,2,0,0,25,2,3,3,12420.426361843301,0,0.6993338302681732,2457,41,0.4458563575226191,0.0,False,True,False,False,False,True,False,True,False,False,True
48,0,2,1,3,37,4,2,1,14235.356668789258,1355,0.9223279498631531,5320,59,0.8132016741016406,0.09518013171874691,False,True,False,False,True,False,False,False,False,True,False
46,0,3,1,0,38,2,3,2,10280.829303256218,574,0.9387510870689133,7673,67,0.7925943366151379,0.05701034043781762,False,False,True,False,False,False,False,False,True,True,False
44,0,4,1,0,33,5,2,3,1449.5724627361467,0,0.5857806126870704,2290,42,0.49716491998382095,0.0,True,True,False,False,False,False,True,False,False,False,True
45,1,3,1,0,25,3,2,3,20637.753889197153,0,0.6452850900367962,1568,36,0.63030187030513,0.0,True,False,False,False,False,True,False,False,True,False,False
35,1,3,1,0,24,5,2,3,12635.033172345262,0,0.3310357849075896,725,18,0.27233916565709765,0.0,False,True,False,False,False,False,False,False,True,False,False
40,0,2,2,0,24,1,2,2,7802.290531291021,2517,0.4229091078774675,2025,43,0.35493334577680946,0.32281853925601783,False,False,False,False,False,True,False,True,False,True,False
50,0,2,1,0,40,1,1,1,1969.778721066994,1551,0.979293936083209,947,27,0.965079795998773,0.787795176389108,False,True,False,False,True,False,False,False,False,True,False
52,0,3,1,0,36,3,2,3,8163.741903126354,2214,0.3958273941079241,1295,32,0.3763562970840148,0.27217022643920963,False,True,True,False,False,False,False,False,True,False,True
38,1,1,0,0,25,1,3,3,12484.52568402249,0,0.8896571050281117,1219,34,0.534018328144747,0.0,False,False,True,False,False,False,False,True,True,False,False
56,1,1,1,0,45,2,3,2,4738.359984528473,267,0.8014924148601053,2504,41,0.5883621517113009,0.05629063467800757,False,True,False,False,False,False,False,False,True,False,False
47,0,3,0,0,31,4,2,3,8491.122212095017,2517,0.6817964964856936,2353,48,0.5491883123505479,0.29705953193791607,True,True,False,False,False,False,False,False,False,True,True
53,0,2,2,0,44,4,3,2,1715.4291851400485,907,0.4678466426291996,2135,47,0.5221555951518835,0.5299363474378659,False,True,False,False,False,True,False,False,True,True,False
41,1,2,1,0,38,2,2,3,1681.7292515350691,0,0.774586427615024,2087,43,0.641960307352112,0.0,False,True,False,False,True,False,True,False,False,False,False
47,0,3,1,0,36,2,2,2,2250.6306867179865,0,0.7980817553643637,2387,38,0.5016035594747255,0.0,False,True,False,False,False,False,False,False,False,True,False
51,0,1,1,0,44,4,2,1,1913.6405945956399,1468,0.6756382478161312,2477,42,0.6494747750514445,0.7696214311837608,True,False,False,False,False,False,True,False,False,True,False
45,1,3,1,0,39,1,1,3,34516.0,611,0.5630177203869983,957,14,0.06380400069142819,0.017919428700596478,False,True,True,False,False,False,False,False,True,False,False
36,0,3,1,0,24,2,2,2,3228.9899036122983,2517,0.4495141952741963,863,19,0.09647001249396511,0.7803504599272265,False,True,False,False,True,False,False,False,False,True,False
55,1,2,2,3,46,2,3,2,31262.575312368434,0,0.5659152401862293,1961,40,0.7577544275350977,0.0,False,True,False,False,True,False,False,True,False,False,False
49,1,2,0,0,36,3,2,4,34516.0,2517,0.46357334229483516,1947,49,0.4633789308985799,0.073,False,False,True,False,False,True,False,False,True,False,False
47,0,3,1,0,42,1,2,2,9448.19998146439,1506,0.567189749636734,7561,58,0.6613638811932963,0.1604288664144488,False,False,False,False,True,False,False,False,True,True,False
44,1,3,1,0,36,2,1,3,34516.0,783,0.7871518796771638,1034,19,0.29266733110809007,0.023,False,True,False,False,True,False,False,False,True,False,False
51,0,1,1,0,46,2,2,3,3363.3618742830386,0,0.6857881322641443,2428,48,0.5928830479622584,0.0,False,False,False,False,False,True,True,False,False,False,True
50,0,0,2,0,42,6,2,4,2989.4621522038647,454,0.8354781474358824,2454,39,0.5992020237868302,0.15212473246451136,True,True,False,False,False,False,False,False,False,True,False
45,1,2,1,0,28,1,2,4,17764.418795772108,0,0.5646664236756179,1824,41,0.5679606706552944,0.0,True,False,False,False,False,False,False,True,True,False,False
50,0,1,1,0,39,3,2,1,1438.3,0,0.9218968545137652,1029,25,0.8418922092566914,0.0,False,False,True,True,False,False,True,False,False,True,False
60,0,1,2,0,53,1,5,2,8071.547419897917,1888,1.0404276822184413,5072,55,0.4631016604497541,0.2343938947656915,False,False,True,False,False,False,False,True,False,True,False
53,0,1,2,0,40,3,3,3,8798.044217326136,1570,0.8657994229525484,2733,47,0.8324742065597541,0.17820794660180755,False,True,False,False,False,False,True,False,False,False,True
56,0,2,1,0,49,2,4,2,6443.563077914556,0,0.8696773905688213,768,16,0.2169559195734815,0.0,False,False,True,False,False,False,True,False,False,False,True
63,0,0,2,2,53,3,3,2,10796.714388997281,1728,0.7699774086807524,2321,40,0.725155779130514,0.1604920159611337,False,False,False,False,False,True,False,False,False,True,True
42,1,3,1,0,30,4,2,3,13616.942271265732,2437,0.9774580110800518,9345,74,0.9658575875613744,0.17887931200845844,False,False,False,False,False,True,True,False,False,False,False
44,0,2,1,0,30,1,2,4,3917.840441755683,0,0.8603271006341825,6881,73,0.8453644968290874,0.0,False,True,False,True,False,False,False,False,False,True,False
43,0,3,0,0,34,1,3,2,8277.951093338543,0,0.7401346056330442,2607,45,0.7055044269536161,0.0,False,True,True,False,False,False,False,False,True,True,False
51,0,2,1,0,36,4,3,3,2448.8499208070475,2015,0.843170360704065,2542,50,0.6118518035203251,0.8228074750715448,True,False,True,False,False,False,False,False,False,True,False
47,0,4,1,0,39,6,2,2,3761.5613112482483,2517,0.6066721115933508,2467,50,0.6688428805627147,0.6692615797730458,True,False,False,False,False,False,False,False,False,True,False
38,0,2,1,0,36,2,3,2,1438.3,0,0.4490994632880325,1652,41,0.48760172220882475,0.0,False,True,False,False,False,True,False,True,False,True,False
59,0,0,1,0,45,4,2,1,1844.4508384626433,0,0.4814777597985789,1842,44,0.671376898703098,0.0,False,False,True,True,False,False,True,True,False,False,False
55,0,2,1,0,47,2,3,1,4748.86843075221,0,0.8597386445392627,7165,65,1.0592681611883712,0.0,False,False,False,False,False,True,False,False,False,True,False
42,0,0,1,0,35,2,2,3,1438.3,0,0.8147324830640529,912,18,0.7489562753816786,0.0,False,False,True,False,True,False,False,True,False,True,False
46,0,2,2,0,37,1,2,3,2640.286400212971,2286,0.7376624922793835,2379,47,0.48658779853816864,0.8662453409167966,False,False,False,False,True,False,True,False,False,True,False
41,0,2,1,0,28,2,2,3,4408.126093310482,836,0.8325239890955155,2863,51,0.7136989478925169,0.18966681454924808,False,True,True,False,False,False,True,False,False,False,True
35,0,2,1,0,27,5,2,2,1465.3377907264708,0,0.6964628604139433,2617,59,0.577255126992375,0.0,False,False,False,True,True,False,False,False,False,True,False
47,0,2,1,0,36,3,3,2,1860.7058917278846,0,0.933343563448685,2541,35,0.8356035617172584,0.0,False,True,False,False,False,True,False,False,False,True,True
47,0,1,1,0,44,2,4,2,2402.7674287244786,371,0.7760222968869313,2546,46,0.45028629188729996,0.15456628117380417,False,False,False,False,True,True,False,False,False,True,True
48,0,1,2,0,31,3,2,4,2088.773908594953,0,0.7522330218287704,2805,50,0.5936168281031752,0.0,False,False,False,False,True,True,False,False,False,True,True
42,0,2,1,2,33,1,2,2,13432.357303707988,2517,0.6079332211545596,1911,41,0.44777063670786654,0.18728670411516685,True,False,False,False,True,False,False,True,False,True,False
45,0,1,1,0,37,3,2,2,1804.241010594355,0,0.4345252333511863,1985,38,0.35847851994952284,0.0,False,False,True,True,False,False,True,True,False,False,False
42,1,3,2,3,30,1,3,5,34516.0,0,0.7026661626952706,3274,50,0.72769458009014,0.0,False,True,False,False,False,False,False,False,True,False,False
41,1,2,2,0,35,4,3,2,6258.869490221728,935,0.9873206536930095,4847,54,0.5818765447655212,0.1472609688664248,False,True,False,False,False,True,True,False,False,False,False
44,0,3,1,0,38,1,3,2,8365.22730276112,0,0.7973490095878455,2601,44,0.5488921178231011,0.0,False,True,True,False,False,False,False,False,True,True,False
32,0,1,1,0,21,5,2,2,1438.3,0,0.7159872657153425,2611,48,0.5247201283759588,0.0,True,False,False,False,True,False,True,False,False,True,False
56,0,2,1,0,36,1,4,4,2218.20061094084,0,0.8631231591651131,1439,35,0.42627768087854195,0.0,False,False,False,False,False,True,False,False,False,True,False
53,0,1,1,0,42,2,3,2,11596.463816682195,2253,0.5891882067838141,825,25,0.34608740311456754,0.1946867183388973,False,True,True,False,False,False,True,False,True,False,False
48,0,3,1,0,36,3,3,5,9017.76176633093,2316,0.6563193724623504,2126,42,0.4909829632652205,0.25684162698513324,True,True,False,False,False,False,True,False,False,False,True
39,1,2,0,2,24,4,2,3,18138.603546132745,235,0.9792553408014457,4716,63,0.4837808458177778,0.013153320736117803,False,True,False,False,False,True,True,True,False,False,False
42,0,3,1,0,34,1,3,1,1646.8031594607567,1464,0.5985162444160753,2114,46,0.5957589070942482,0.8889139592639874,False,False,True,False,False,False,True,False,False,False,False
52,1,2,1,2,43,2,2,2,30399.924552306882,0,0.5840305067101563,1997,38,0.8099589962811182,0.0,False,True,True,False,False,False,False,True,True,False,False
53,1,0,1,0,40,4,3,2,6467.742809983299,437,0.7095309533595551,2383,44,0.477224762687644,0.06749263015248691,False,False,False,True,True,False,False,True,True,False,False
44,1,1,1,1,29,1,2,2,10670.960669027572,631,0.9542302573418406,8599,79,0.7158602122993668,0.05966111945230996,False,True,False,False,False,True,False,False,True,True,False
45,0,2,2,0,30,3,2,1,8876.509384831219,0,0.4312955921342439,1905,40,0.4250405061799024,0.0,False,True,False,False,True,False,False,False,False,True,True
34,0,1,1,0,18,1,1,3,3758.0736535394067,1037,0.6820283022160977,8050,71,0.8597486357223596,0.2778488289223038,True,True,False,False,False,False,False,False,True,True,False
54,0,0,1,0,41,3,2,2,3018.051244867805,2517,0.6368638366790244,2463,43,0.5825158637476422,0.8342689115723577,True,True,False,False,False,False,False,False,False,True,False
47,0,2,0,0,37,4,2,3,10000.784894587683,0,0.585577923586677,2266,42,0.460791260648709,0.0,True,False,False,False,False,False,False,False,True,False,True
40,0,3,1,0,36,1,3,3,3620.6066720695144,0,0.3823401195070034,1740,41,0.6182246344032519,0.0,False,True,False,False,True,False,True,False,False,True,False
44,0,2,1,0,36,4,3,2,2720.3560512673776,2427,0.749771829987159,2526,44,0.41588897144492204,0.892296323814974,False,False,True,False,False,True,True,False,False,True,False
44,0,1,2,0,38,5,3,2,3683.7955434774426,0,0.6179340361124406,2006,42,0.4468079788004108,0.0,False,True,True,False,False,False,False,False,False,True,False
54,1,2,0,0,39,2,3,2,23657.85844290586,1601,0.6107767666558703,2382,37,0.5035105044271281,0.06848163127631604,False,False,True,False,False,True,False,True,False,False,False
43,1,3,1,0,32,1,2,3,7276.32146727306,994,0.6526734839628846,1763,31,0.4313214672730599,0.1367664726912883,False,True,True,False,False,False,True,False,False,False,False
41,1,4,1,0,32,2,2,4,34516.0,2517,0.46217171489219816,1728,35,0.457904664546928,0.073,False,False,True,False,False,True,False,True,True,False,False
45,1,2,1,0,28,2,2,3,14515.730161577554,2517,0.9707179292320228,8546,66,0.7733976015278061,0.17326923846104364,False,True,False,False,False,True,True,False,True,False,False
48,0,4,1,0,40,3,1,2,1794.202122214627,0,0.6177493181863775,2345,38,0.325851742920936,0.0,True,False,False,True,False,False,False,False,False,True,False
36,0,1,2,0,34,2,2,2,1482.1219728606147,451,0.5466077300180401,2376,39,0.4496280588281425,0.30521746756608464,False,False,True,False,True,False,True,False,False,True,False
38,0,0,0,0,30,1,3,3,2207.239496408865,0,0.8599839529551746,1427,38,0.5857768316363272,0.0,False,True,False,False,True,False,True,False,False,False,False
60,0,0,1,0,46,1,3,3,4130.245250107558,0,0.8067242468091324,2412,56,0.7723617462115916,0.0,False,False,True,False,False,False,True,False,False,True,False
48,0,3,2,0,36,3,2,2,2678.5613918349654,2386,0.7169668784606056,2391,49,0.5090849783201868,0.8908916026280658,False,True,False,False,True,False,True,False,False,True,False
33,0,1,1,0,36,2,2,3,2899.7617630553505,2502,0.704047052221402,2478,41,0.4231198624317347,0.8625078420369003,False,True,False,False,False,False,False,False,False,True,False
55,0,2,1,0,45,3,3,2,9474.889263497915,761,0.993196814199252,7114,61,0.9043513554616225,0.08065124827072784,False,False,True,False,False,False,False,False,True,True,False
35,0,1,1,0,33,3,2,4,2596.005889896025,2290,0.7292629948113096,2338,37,0.4761684583288435,0.8841038139815209,True,False,False,False,True,False,False,False,False,True,False
55,1,2,0,0,37,1,2,3,24446.42589671509,1071,0.6239986728113243,2791,39,0.2741057365321995,0.04406960622901585,False,False,False,False,False,True,False,False,False,False,False
47,0,2,1,0,36,2,3,3,1650.2322338076572,1038,0.44593999970259823,1834,45,0.5248276251107119,0.6283977257346046,True,False,False,False,True,False,False,False,False,True,False
44,1,2,1,0,40,2,2,5,9543.107086263091,2462,0.8214353633563987,2191,54,0.6068746509605744,0.2584887178325486,False,True,False,False,False,False,True,True,False,False,False
49,0,1,0,0,38,3,2,1,2202.062000319415,0,0.8681020536571882,2390,55,0.8674408214628753,0.0,False,True,False,False,True,False,True,False,False,True,False
52,0,3,0,0,36,3,3,5,7935.789525836343,12,0.5623130994338383,2269,42,0.3182680686052347,0.0015287972207889532,False,False,True,False,False,False,True,False,False,False,True
55,0,3,1,0,45,1,3,3,2290.220268291285,1341,0.7294117487133025,2330,47,0.8985716669036691,0.5860871977706421,False,False,False,False,False,True,False,False,False,True,False
36,0,1,2,0,27,2,2,3,3069.4664464889192,0,0.7489105921210053,2695,52,0.6428705355033322,0.0,False,False,False,False,True,False,False,False,False,True,False
44,1,1,0,2,38,2,2,2,34516.0,2385,0.504779503283841,1842,37,0.39608127300739304,0.06879151950052807,False,False,True,False,False,False,False,False,True,False,False
58,0,2,1,0,41,3,3,2,1438.3,0,0.0785036303916921,1625,41,0.09657506594100478,0.0,False,False,True,False,False,False,False,False,True,True,False
40,0,2,1,0,29,5,2,3,3579.952190021034,0,0.7878776934831969,2769,40,0.5982490923849132,0.0,False,False,True,False,True,False,False,False,False,True,False
49,0,2,1,0,33,4,1,2,5366.435444290853,911,0.7012677992031453,1165,29,0.5769214573948616,0.16900685403712074,False,True,False,False,False,False,True,False,False,True,False
44,0,2,1,0,36,1,2,5,3800.939634275427,2517,0.5664195765961555,2594,56,0.6151056400180028,0.6625113185733574,False,True,False,False,False,False,False,False,False,False,True
50,0,1,2,0,45,2,3,3,1770.691403322337,589,0.7648334656671674,2603,41,0.5188334656671674,0.3321916415232382,False,True,False,False,False,True,True,False,False,True,False
34,0,1,1,0,25,1,1,3,4066.7421511052685,209,0.7796968604421074,7822,64,0.726515697789463,0.052034869349984796,False,True,True,False,False,False,False,False,False,True,False
53,1,2,1,1,40,5,2,2,34516.0,297,0.5879720859975945,1984,44,0.6293091935674962,0.008605870967153966,False,True,True,False,False,False,False,False,False,False,False
43,1,3,1,0,36,3,2,2,7905.184744423314,2517,0.6164185420188847,2323,38,0.6202567341269922,0.31873068953695866,True,False,False,False,False,True,False,True,False,False,False
41,0,3,2,0,23,4,2,2,1438.3,1137,0.6350110051858856,2521,50,0.48013684757088837,0.7906551297763076,False,False,False,False,False,False,False,False,False,True,True
58,1,1,1,0,41,2,3,3,6602.082802326534,0,0.7943174491813203,743,17,0.37887111714151767,0.0,False,False,True,False,False,False,True,True,False,False,False
51,1,2,2,0,42,1,3,2,34246.293201400695,1752,0.4594788976816072,7636,57,0.7200972896493429,0.05095246555255022,False,False,True,True,False,False,False,False,True,False,False
33,1,1,0,0,16,2,3,3,12582.788858456812,0,1.0124860730710146,1336,30,0.5915540026490542,0.0,False,False,True,False,False,False,False,True,True,False,False
45,0,2,1,0,29,2,2,2,1943.3393850309467,1630,0.8857393624171958,888,32,1.0642273061339502,0.8391485021514306,False,True,False,False,True,False,False,False,False,True,False
46,0,3,2,0,40,1,4,2,2949.5985695589848,1831,0.7203660259287026,2151,46,0.5359504693340692,0.6210424675891216,False,True,True,False,False,False,True,False,False,True,False
